name,institution,course_url,course_id,reviews,reviewers,date_reviews,rating,count of words,University,month,year,mth-year,year-month,language
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Very good course, you learn the important and valuable of the subject. I think we should all know about these issues. ",By Karina G C Y,2018-08-07,5.0,18,Business est,8,2018,Aug-2018,2018-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Very good course, complete, with practical applications. You can see the knowledge and work behind. ",By Andres E,2017-03-21,5.0,17,Business est,3,2017,Mar-2017,2017-03,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"A great course, ultimately opens the panorama of how to treat each crisis situation with each person ",By Manuel A C M,2020-08-30,5.0,19,Business est,8,2020,Aug-2020,2020-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"It was a really interesting course, which approached a fairly complete and much learning theme. ",By Isabella V A,2020-07-27,5.0,16,Business est,7,2020,Jul-2020,2020-07,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,It is an excellent course The motivation of teachers and dedication is wonderful very good and recommended ,By Daniel A A,2015-12-15,5.0,17,Business est,12,2015,Dec-2015,2015-12,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"A very interesting and useful course for every person, it should be noted that it makes you think on a large scale. Thank you ",By Gerardo V G V,2020-06-11,5.0,20,Business est,6,2020,Jun-2020,2020-06,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, in addition to performing a practical step at the end of placing in practice ",By Victoria A S D ,2020-05-21,5.0,17,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"It is an excellent course, which prepares you to face and help your fellow men before any incident. ",By Iliana S G ,2020-05-18,5.0,17,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"A very well structured, clear and practical course. Useful for anyone. I recommend it. I would repeat. ",By Sergi G C,2020-05-03,5.0,15,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, didactic and educational, its content will help to continue perfecting me in my profession ",By jorge l,2018-09-13,5.0,14,Business est,9,2018,Sep-2018,2018-09,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Very good course, material totally applicable before emergencies or disaster situations. I recommend it! ",By Marisela G V,2018-07-26,5.0,14,Business est,7,2018,Jul-2018,2018-07,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, I recommend them to all people and more those who work in the area of health ",By Ingrid P B,2020-09-20,5.0,23,Business est,9,2020,Sep-2020,2020-09,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"I love the course, very well structured the modules and the contents. Congratulations to the teachers. ",By Edwin A R B,2020-08-18,5.0,16,Business est,8,2020,Aug-2020,2020-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Great, with ROLE PLAYING, and the practical final work, very pertinent for certifying this course. ",By Carolina C B,2020-08-16,5.0,16,Business est,8,2020,Aug-2020,2020-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Very good course. Thank you very much for sharing knowledge !!! All people should do it! ,By Lizeth F L J,2020-07-26,5.0,14,Business est,7,2020,Jul-2020,2020-07,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"I recommend this course as a psychologist, it is very complete. Provides very practical knowledge and skills ",By ISABEL M S,2020-05-04,5.0,14,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,It is a very useful and complete course. Hopefully they can offer other courses given by the same university. ,By Enid,2020-07-06,5.0,17,Business est,7,2020,Jul-2020,2020-07,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Very good course, didactic and special for self-taught people. I learned a lot about the PAP. ",By Gabriela L,2020-05-15,5.0,16,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,It is a very complete course and with the appropriate guidance for the realization of applying pap. ,By Lina M S C,2018-05-15,5.0,20,Business est,5,2018,May-2018,2018-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,love this course many thanks for all the teachers and participants are genijen thanks ,By Rocio D A,2016-02-28,5.0,17,Business est,2,2016,Feb-2016,2016-02,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"It is an excellent course, it should be taught independently if you are professional health or not. ",By PAULA Y V G,2020-10-06,5.0,16,Business est,10,2020,Oct-2020,2020-10,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, thank you for the knowledge delivered and the professionalism of the work done. ",By EDSON M   V C,2020-09-26,5.0,13,Business est,9,2020,Sep-2020,2020-09,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, very dynamic and explanatory. I would like to know when they will send the certificate. ",By ANDREA M O,2020-07-25,5.0,13,Business est,7,2020,Jul-2020,2020-07,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"A great course, with very interesting material. Videos facilitate a lot of understanding. I recommend it. ",By Miriam P E,2017-09-19,5.0,12,Business est,9,2017,Sep-2017,2017-09,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"I thought it was spectacular the course, I will recommend it a lot because it is practical and very serious and professional. ",By Paulina R A ,2019-12-11,5.0,16,Business est,12,2019,Dec-2019,2019-12,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"The course I enchanted, one of the best that done everything learned is fabulous ... thank you very much ",By Francisco J G M ,2019-08-17,5.0,18,Business est,8,2019,Aug-2019,2019-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, with very complete information and that supports us to obtain the necessary knowledge ",By Salvador E Y D,2018-02-18,5.0,15,Business est,2,2018,Feb-2018,2018-02,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Super interesting course for all those who are first intervening in Emergencies and Emergencies ,By ALFONSO,2017-08-13,5.0,16,Business est,8,2017,Aug-2017,2017-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"I am very excited truly, to overcome my expectations. Thanks for inviting me to this course ",By My I,2016-07-19,5.0,15,Business est,7,2016,Jul-2016,2016-07,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Thank you very much for the training received. It is a very organized course with excellent teachers. ,By ANGELA M M S,2020-06-29,5.0,15,Business est,6,2020,Jun-2020,2020-06,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,I find it very practical and the exponents congratulations would like to do another very interesting course ,By Ana d R V D,2020-06-14,5.0,16,Business est,6,2020,Jun-2020,2020-06,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"The course has been very productive, it is very interesting and the material is very good to learn online ",By maria s b,2020-05-04,5.0,18,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, very well explained in a clear and simple way without so many complicated terms. ",By Denisse J D P,2018-09-03,5.0,16,Business est,9,2018,Sep-2018,2018-09,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, didactic and with great teaching for our daily life and in my professional case. ",By dr.clauscs24@gmail.com,2020-04-20,5.0,17,Business est,4,2020,Apr-2020,2020-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, everything is very clear, provide high quality and practical information. I congratulate you! ",By Paola H ,2020-07-30,5.0,15,Business est,7,2020,Jul-2020,2020-07,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, appropriate to increase my knowledge and promote my professional preparation ",By César A M,2020-06-18,5.0,12,Business est,6,2020,Jun-2020,2020-06,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, it is very complete. The best thing is that you can take it without the need to be a psychologist. ",By MARIA I M R,2020-06-17,5.0,17,Business est,6,2020,Jun-2020,2020-06,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"I loved the course, I learned many things and assess things that I did not know existed. Many thanks. ",By Estefany c c A ,2020-06-06,5.0,15,Business est,6,2020,Jun-2020,2020-06,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, suitable to get the necessary knowledge for the application of the PAP ",By judith p,2018-04-15,5.0,15,Business est,4,2018,Apr-2018,2018-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"I loved the course, very well explained the protocol and the teachers very well prepared. Thank you. ",By Zuleika V C,2017-06-09,5.0,16,Business est,6,2017,Jun-2017,2017-06,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Wonderful, I can only thank the work they did when developing the course, thank you very much. ",By Leonardo A,2017-06-05,5.0,14,Business est,6,2017,Jun-2017,2017-06,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"It is a very well structured course, and of great content in the absence. Totally recommendable ",By Gracia M P,2016-09-26,5.0,15,Business est,9,2016,Sep-2016,2016-09,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"A course that leads us to rethink our personal crises, but also being able to help the other. ",By Alejandro  A A ,2020-10-01,5.0,17,Business est,10,2020,Oct-2020,2020-10,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, I intend to help people in their daily and massive critical incidents ",By Pamela I J,2020-07-31,5.0,16,Business est,7,2020,Jul-2020,2020-07,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"A very practical course, of great impact and applicability in our work and in daily life. ",By E. d J V M,2020-06-05,5.0,17,Business est,6,2020,Jun-2020,2020-06,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Fantastic course, many of their techniques are even applicable to many everyday situations. ",By Damian M V,2020-03-31,5.0,13,Business est,3,2020,Mar-2020,2020-03,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,The course is enriching and novel provides sufficient tools to intervene in crisis and PR ,By Guadalupe H G,2018-01-26,5.0,15,Business est,1,2018,Jan-2018,2018-01,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"It is just what I expected the course, in truth, if I could cancel its value today ",By joffre j v c,2017-10-02,5.0,19,Business est,10,2017,Oct-2017,2017-10,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,I think it's a course that covers all aspects and implica about the approach of the first ,By Elizabeth A S,2016-03-08,5.0,17,Business est,3,2016,Mar-2016,2016-03,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"It seems to me a good course, I sincerely appreciate the support that I was awarded. ",By Teresa H,2020-07-08,5.0,14,Business est,7,2020,Jul-2020,2020-07,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"I loved, the Congratulations, I hope to make more courses with more topics to register. ",By Pablo A A F ,2020-05-29,5.0,16,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, the content is excellent and is complemented by the practice, super recommended. ",By Lizbeth M C R,2020-04-30,5.0,14,Business est,4,2020,Apr-2020,2020-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Very good course. Excellent content to acquire important knowledge to approve the course ,By yatziry g o c ,2018-10-29,5.0,13,Business est,10,2018,Oct-2018,2018-10,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,It seems to me a very useful course with the relevant information to exercise at the right time. ,By Maritza P,2017-01-18,5.0,17,Business est,1,2017,Jan-2017,2017-01,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Many thanks Dear teachers, this course helped me a lot in a personal and professional manner. ",By JAIME  D J J,2020-05-12,5.0,14,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, the distribution of weeks, themes and very complete explanations. ",By Ana P B S  ,2020-05-10,5.0,15,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Very good course. A complete training for the intervention and management of critical incidents. ,By Ximena E S A,2020-05-18,5.0,14,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,It has seemed like a very pleasant and useful course. The theoretical contents are very good and concrete. ,By Sara D G,2020-04-27,5.0,17,Business est,4,2020,Apr-2020,2020-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,A very well organized and complete course. Classes are very interesting in general lines. ,By Javier A M,2019-03-16,5.0,15,Business est,3,2019,Mar-2019,2019-03,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"I found an excellent course, very practical, very well structured and with excellent teachers. ",By Vianey R C,2018-09-17,5.0,14,Business est,9,2018,Sep-2018,2018-09,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,It is an interesting course. He has contributed a lot to my professional practice as a teacher. ,By Samu B,2017-06-16,5.0,14,Business est,6,2017,Jun-2017,2017-06,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Very good course! Pedagogical and easy to understand. I recommend following the video in your order! ,By Marcelo P,2020-05-02,5.0,16,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,I think it's a very enriching and complete course. The information that delivery is very valuable. ,By Javiera A D S,2020-05-01,5.0,17,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"A very useful and complete course, I recommend it for those who want to expand knowledge. ",By Jorge O C,2020-04-29,5.0,14,Business est,4,2020,Apr-2020,2020-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Excellent course Very accessible and easy to understand. Complete and Didactic. I enjoyed it a lot! ,By Jessica d S F,2020-04-25,5.0,14,Business est,4,2020,Apr-2020,2020-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent form of virtual courses, my sincere congratulations to the group of work.at. Lizet. ",By Lizet L C O,2020-04-06,5.0,13,Business est,4,2020,Apr-2020,2020-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,A course with a clear and didactic theme that facilitates learning ... A very good course ,By PAHOLA N,2018-01-16,5.0,16,Business est,1,2018,Jan-2018,2018-01,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Excellent course!  It contains the necessary and precise indications to know apply the PAP. ,By Juan J E L,2016-06-19,5.0,12,Business est,6,2016,Jun-2016,2016-06,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Recommended 100% is a very complete course and that allows you to achieve significant learning. ,By Kathleen G,2020-05-22,5.0,13,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"s An excellent course, which allows us to understand from being the importance of providing the PAP. ",By Sandra M  M M,2018-02-20,5.0,16,Business est,2,2018,Feb-2018,2018-02,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,I think a very useful course for any work area. I am very satisfied with the course. ,By Andrea A G,2017-10-18,5.0,16,Business est,10,2017,Oct-2017,2017-10,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Excellent course I love how bad when I want to send the videos it takes me out of the system ,By DELIA M Z S,2020-09-29,5.0,16,Business est,9,2020,Sep-2020,2020-09,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,I am very happy with the course has filled all my expectations very well congratulations. ,By Martha P M P,2020-05-29,5.0,14,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"It was a very good course, I learned many things that will be useful to me before an emergency. ",By Borys A Y Z,2019-12-30,5.0,16,Business est,12,2019,Dec-2019,2019-12,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Very good dynamic and interactive course, very explicit, it was a pleasure to follow the course thanks ",By José O M P,2019-07-16,5.0,16,Business est,7,2019,Jul-2019,2019-07,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Excellent course! Very complete and well explained. I congratulate the teachers and the university ,By Franco F,2016-02-27,5.0,15,Business est,2,2016,Feb-2016,2016-02,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,A fairly complete course and with practical examples to be able to land them to reality ,By Camila M R A,2019-08-22,5.0,14,Business est,8,2019,Aug-2019,2019-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Very good and very useful this course for anyone regardless of their professional level. ,By Patricia M H G,2018-05-18,5.0,16,Business est,5,2018,May-2018,2018-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,A very useful course for psychological professionals and those with vocation to help ,By Ignacio A H,2017-09-05,5.0,14,Business est,9,2017,Sep-2017,2017-09,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Grateful to have studied the Pap course, very good material and professionals. Thank you. ",By Jennifer D R B,2020-08-05,5.0,15,Business est,8,2020,Aug-2020,2020-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"It has been an excellent walk in this course, I am very grateful for this opportunity = D ",By cindy s,2020-05-31,5.0,15,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"It is a very good course, as a newly titled psychologist has contributed a lot of knowledge. ",By David R S,2018-12-03,5.0,15,Business est,12,2018,Dec-2018,2018-12,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,perfect..the better is that it is suitable for my needs and time ... More courses like these .. ,By gabriela g f,2016-02-08,5.0,14,Business est,2,2016,Feb-2016,2016-02,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Excellent course where I learned pretty grading for the teaching received to courser ,By LIDIA C G,2020-07-09,5.0,12,Business est,7,2020,Jul-2020,2020-07,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, I gave me many tools for my work and personal life. Thank you ",By Yomaira G P,2019-08-21,5.0,13,Business est,8,2019,Aug-2019,2019-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,It is a very complete course that can be taken a lot of profit.Totally recommended! ,By Patricia Z,2018-02-17,5.0,13,Business est,2,2018,Feb-2018,2018-02,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"An excellent course, very complete in audiovisual, complementary and Roleplay material. ",By Fabiola d P L S,2017-11-29,5.0,13,Business est,11,2017,Nov-2017,2017-11,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"It is a course with a very complete, didactic and interesting theme. Super recommended. ",By Manuela C ,2020-09-29,5.0,14,Business est,9,2020,Sep-2020,2020-09,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course !!! Super academic and professional, very well elaborated. I recommend it!!! ",By ROLLY G R H,2020-05-21,5.0,11,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Excellent course and very good relevance in the information provided by teachers. ,By Franklin A B A,2019-12-09,5.0,14,Business est,12,2019,Dec-2019,2019-12,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Excellent course Very interesting material and taught by professionals of the subject. ,By Karime I M R ,2019-11-14,5.0,13,Business est,11,2019,Nov-2019,2019-11,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,I really liked the course because I learned many things that will appare them at some point ,By Maritanya N R,2019-10-01,5.0,16,Business est,10,2019,Oct-2019,2019-10,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,I hope with encouragement the beginning of the course and learning .... Thanks for the opportunity! ,By JOSUÉ G G,2019-07-10,5.0,14,Business est,7,2019,Jul-2019,2019-07,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,A very nutritious course for all that we are in the field of health and educational. ,By Natalia A R C,2018-08-19,5.0,18,Business est,8,2018,Aug-2018,2018-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Excellent course! Only there is one but: Some exam questions are very confusing ,By Sócrates M L M,2018-04-19,5.0,14,Business est,4,2018,Apr-2018,2018-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course! It is very clear, the role play presented are very clear and didactic. ",By María d V  M,2020-08-22,5.0,14,Business est,8,2020,Aug-2020,2020-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Really a quality course. Very well structured with accurate and clear information. ,By Katherine C V,2020-08-10,5.0,14,Business est,8,2020,Aug-2020,2020-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Good course, you learn what is necessary in the work of psychological first aid ",By Michael S R M,2020-07-03,5.0,14,Business est,7,2020,Jul-2020,2020-07,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, you learn a lot, especially in the application part of the PAP. ",By María G F R,2020-05-17,5.0,16,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Excellent course, the truth had not been thinking about how necessary the pap are. ",By Briza M  Z,2020-04-22,5.0,16,Business est,4,2020,Apr-2020,2020-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Great course. Highly recommended for everyone. Congratulations to authors and authors. ,By Juan L R P,2020-03-10,5.0,14,Business est,3,2020,Mar-2020,2020-03,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,A good course. Tools to help people in risk situations. ,By María D E A,2019-12-24,5.0,14,Business est,12,2019,Dec-2019,2019-12,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Excellent course I learned a lot and the best thing is that I can help many people. ,By Carlos A P V ,2019-03-14,5.0,20,Business est,3,2019,Mar-2019,2019-03,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"Very good course, very well used technology with the pedagogy of the speakers ",By Elbio J R ,2017-07-14,5.0,16,Business est,7,2017,Jul-2017,2017-07,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,I am pleased with the techniques and level of professionalism taught in this course ,By Roberto A P,2020-08-27,5.0,13,Business est,8,2020,Aug-2020,2020-08,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"It has been a very practical, simple course, I am very grateful for your instructions. ",By Gabriela M L V,2020-05-03,5.0,13,Business est,5,2020,May-2020,2020-05,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,"I consider that the courses are very complete, as well as very clear information. ",By Mariana N D,2020-04-19,5.0,15,Business est,4,2020,Apr-2020,2020-04,en
Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,https://www.coursera.org/learn/pap,pap,Very good course. I would have liked to have some contact with teachers or guardians. ,By Ema R,2020-02-07,5.0,13,Business est,2,2020,Feb-2020,2020-02,en
